"foo[0]_x","foo[0]_y","foo3[0]_x","foo3[0]_y"
1657193263,-35.62962936,1657193262,-71.25925873,
1657193263,-35.62962936,1657193263,-71.25925873,
1657193263,-35.62962936,1657193263,-71.25925873,
1657193263,-35.62962936,1657193263,-71.25925873,
1657193263,-35.62962936,1657193263,-71.25925873,
1657193263,-35.62962936,1657193263,-71.25925873,
1657193263,-35.62962936,1657193263,-71.25925873,
1657193264,-35.62962936,1657193263,-71.25925873,
1657193264,-35.62962936,1657193263,-71.25925873,
1657193264,-26.76061527,1657193263,-71.25925873,
1657193264,-26.76061527,1657193263,-71.25925873,
1657193264,-26.76061527,1657193264,-71.25925873,
1657193264,-26.76061527,1657193264,-71.25925873,
1657193264,-26.76061527,1657193264,-53.52123054,
1657193264,-26.76061527,1657193264,-53.52123054,
1657193264,-26.76061527,1657193264,-53.52123054,
1657193264,-26.76061527,1657193264,-53.52123054,
1657193265,-26.76061527,1657193264,-53.52123054,
1657193265,-26.76061527,1657193264,-53.52123054,
1657193265,-26.76061527,1657193264,-53.52123054,
1657193265,-26.76061527,1657193264,-53.52123054,
1657193265,-26.76061527,1657193265,-53.52123054,
1657193265,-26.76061527,1657193265,-53.52123054,
1657193265,-26.76061527,1657193265,-53.52123054,
1657193265,-26.76061527,1657193265,-53.52123054,
1657193265,-26.76061527,1657193265,-53.52123054,
1657193265,-26.76061527,1657193265,-53.52123054,
1657193266,-26.76061527,1657193265,-53.52123054,
1657193266,-26.76061527,1657193265,-53.52123054,
1657193266,-17.85899755,1657193265,-53.52123054,
1657193266,-17.85899755,1657193265,-53.52123054,
1657193266,-17.85899755,1657193266,-53.52123054,
1657193266,-17.85899755,1657193266,-53.52123054,
1657193266,-17.85899755,1657193266,-35.71799509,
1657193266,-17.85899755,1657193266,-35.71799509,
1657193266,-17.85899755,1657193266,-35.71799509,
1657193266,-17.85899755,1657193266,-35.71799509,
1657193267,-17.85899755,1657193266,-35.71799509,
1657193267,-17.85899755,1657193266,-35.71799509,
1657193267,-17.85899755,1657193266,-35.71799509,
1657193267,-17.85899755,1657193266,-35.71799509,
1657193267,-17.85899755,1657193267,-35.71799509,
1657193267,-17.85899755,1657193267,-35.71799509,
1657193267,-17.85899755,1657193267,-35.71799509,
1657193267,-17.85899755,1657193267,-35.71799509,
1657193267,-17.85899755,1657193267,-35.71799509,
1657193267,-17.85899755,1657193267,-35.71799509,
1657193268,-17.85899755,1657193267,-35.71799509,
1657193268,-17.85899755,1657193267,-35.71799509,
1657193268,-8.935621423,1657193267,-35.71799509,
1657193268,-8.935621423,1657193267,-35.71799509,
1657193268,-8.935621423,1657193268,-35.71799509,
1657193268,-8.935621423,1657193268,-35.71799509,
1657193268,-8.935621423,1657193268,-17.87124285,
1657193268,-8.935621423,1657193268,-17.87124285,
1657193268,-8.935621423,1657193268,-17.87124285,
1657193268,-8.935621423,1657193268,-17.87124285,
1657193269,-8.935621423,1657193268,-17.87124285,
1657193269,-8.935621423,1657193268,-17.87124285,
1657193269,-8.935621423,1657193268,-17.87124285,
1657193269,-8.935621423,1657193268,-17.87124285,
1657193269,-8.935621423,1657193269,-17.87124285,
1657193269,-8.935621423,1657193269,-17.87124285,
1657193269,-8.935621423,1657193269,-17.87124285,
1657193269,-8.935621423,1657193269,-17.87124285,
1657193269,-8.935621423,1657193269,-17.87124285,
1657193269,-8.935621423,1657193269,-17.87124285,
1657193270,-8.935621423,1657193269,-17.87124285,
1657193270,-8.935621423,1657193269,-17.87124285,
1657193270,0,1657193269,-17.87124285,
1657193270,0,1657193269,-17.87124285,
1657193270,0,1657193270,-17.87124285,
1657193270,0,1657193270,-17.87124285,
1657193270,0,1657193270,0,
1657193270,0,1657193270,0,
1657193270,0,1657193270,0,
1657193270,0,1657193270,0,
1657193271,0,1657193270,0,
1657193271,0,1657193270,0,
1657193271,0,1657193270,0,
1657193271,0,1657193270,0,
1657193271,0,1657193271,0,
1657193271,0,1657193271,0,
1657193271,0,1657193271,0,
1657193271,0,1657193271,0,
1657193271,0,1657193271,0,
1657193271,0,1657193271,0,
1657193272,0,1657193271,0,
1657193272,0,1657193271,0,
1657193272,8.934263612,1657193271,0,
1657193272,8.934263612,1657193271,0,
1657193272,8.934263612,1657193272,0,
1657193272,8.934263612,1657193272,0,
1657193272,8.934263612,1657193272,17.86852722,
1657193272,8.934263612,1657193272,17.86852722,
1657193272,8.934263612,1657193272,17.86852722,
1657193272,8.934263612,1657193272,17.86852722,
1657193273,8.934263612,1657193272,17.86852722,
1657193273,8.934263612,1657193272,17.86852722,
1657193273,8.934263612,1657193272,17.86852722,
1657193273,8.934263612,1657193272,17.86852722,
1657193273,8.934263612,1657193273,17.86852722,
1657193273,8.934263612,1657193273,17.86852722,
1657193273,8.934263612,1657193273,17.86852722,
1657193273,8.934263612,1657193273,17.86852722,
1657193273,8.934263612,1657193273,17.86852722,
1657193273,8.934263612,1657193273,17.86852722,
1657193274,8.934263612,1657193273,17.86852722,
1657193274,8.934263612,1657193273,17.86852722,
1657193274,17.85764222,1657193273,17.86852722,
1657193274,17.85764222,1657193273,17.86852722,
1657193274,17.85764222,1657193274,17.86852722,
1657193274,17.85764222,1657193274,17.86852722,
1657193274,17.85764222,1657193274,35.71528444,
1657193274,17.85764222,1657193274,35.71528444,
1657193274,17.85764222,1657193274,35.71528444,
1657193274,17.85764222,1657193274,35.71528444,
1657193275,17.85764222,1657193274,35.71528444,
1657193275,17.85764222,1657193274,35.71528444,
1657193275,17.85764222,1657193274,35.71528444,
1657193275,17.85764222,1657193274,35.71528444,
1657193275,17.85764222,1657193275,35.71528444,
1657193275,17.85764222,1657193275,35.71528444,
1657193275,17.85764222,1657193275,35.71528444,
1657193275,17.85764222,1657193275,35.71528444,
1657193275,17.85764222,1657193275,35.71528444,
1657193275,17.85764222,1657193275,35.71528444,
1657193276,17.85764222,1657193275,35.71528444,
1657193276,17.85764222,1657193275,35.71528444,
1657193276,26.75926408,1657193275,35.71528444,
1657193276,26.75926408,1657193275,35.71528444,
1657193276,26.75926408,1657193276,35.71528444,
1657193276,26.75926408,1657193276,35.71528444,
1657193276,26.75926408,1657193276,53.51852815,
1657193276,26.75926408,1657193276,53.51852815,
1657193276,26.75926408,1657193276,53.51852815,
1657193276,26.75926408,1657193276,53.51852815,
1657193277,26.75926408,1657193276,53.51852815,
1657193277,26.75926408,1657193276,53.51852815,
1657193277,26.75926408,1657193276,53.51852815,
1657193277,26.75926408,1657193276,53.51852815,
1657193277,26.75926408,1657193277,53.51852815,
1657193277,26.75926408,1657193277,53.51852815,
1657193277,26.75926408,1657193277,53.51852815,
1657193277,26.75926408,1657193277,53.51852815,
1657193277,26.75926408,1657193277,53.51852815,
1657193277,26.75926408,1657193277,53.51852815,
1657193278,26.75926408,1657193277,53.51852815,
1657193278,26.75926408,1657193277,53.51852815,
1657193278,35.62828395,1657193277,53.51852815,
1657193278,35.62828395,1657193277,53.51852815,
1657193278,35.62828395,1657193278,53.51852815,
1657193278,35.62828395,1657193278,53.51852815,
1657193278,35.62828395,1657193278,71.2565679,
1657193278,35.62828395,1657193278,71.2565679,
1657193278,35.62828395,1657193278,71.2565679,
1657193278,35.62828395,1657193278,71.2565679,
1657193279,35.62828395,1657193278,71.2565679,
1657193279,35.62828395,1657193278,71.2565679,
1657193279,35.62828395,1657193278,71.2565679,
1657193279,35.62828395,1657193278,71.2565679,
1657193279,35.62828395,1657193279,71.2565679,
1657193279,35.62828395,1657193279,71.2565679,
1657193279,35.62828395,1657193279,71.2565679,
1657193279,35.62828395,1657193279,71.2565679,
1657193279,35.62828395,1657193279,71.2565679,
1657193279,35.62828395,1657193279,71.2565679,
1657193280,35.62828395,1657193279,71.2565679,
1657193280,35.62828395,1657193279,71.2565679,
1657193280,44.45389632,1657193279,71.2565679,
1657193280,44.45389632,1657193279,71.2565679,
1657193280,44.45389632,1657193280,71.2565679,
1657193280,44.45389632,1657193280,71.2565679,
1657193280,44.45389632,1657193280,88.90779263,
1657193280,44.45389632,1657193280,88.90779263,
1657193280,44.45389632,1657193280,88.90779263,
1657193280,44.45389632,1657193280,88.90779263,
1657193281,44.45389632,1657193280,88.90779263,
1657193281,44.45389632,1657193280,88.90779263,
1657193281,44.45389632,1657193280,88.90779263,
1657193281,44.45389632,1657193280,88.90779263,
1657193281,44.45389632,1657193281,88.90779263,
1657193281,44.45389632,1657193281,88.90779263,
1657193281,44.45389632,1657193281,88.90779263,
1657193281,44.45389632,1657193281,88.90779263,
1657193281,44.45389632,1657193281,88.90779263,
1657193281,44.45389632,1657193281,88.90779263,
1657193282,44.45389632,1657193281,88.90779263,
1657193282,44.45389632,1657193281,88.90779263,
1657193282,53.22534855,1657193281,88.90779263,
1657193282,53.22534855,1657193281,88.90779263,
1657193282,53.22534855,1657193282,88.90779263,
1657193282,53.22534855,1657193282,88.90779263,
1657193282,53.22534855,1657193282,106.4506971,
1657193282,53.22534855,1657193282,106.4506971,
1657193282,53.22534855,1657193282,106.4506971,
1657193282,53.22534855,1657193282,106.4506971,
1657193283,53.22534855,1657193282,106.4506971,
1657193283,53.22534855,1657193282,106.4506971,
1657193283,53.22534855,1657193282,106.4506971,
1657193283,53.22534855,1657193282,106.4506971,
1657193283,53.22534855,1657193283,106.4506971,
1657193283,53.22534855,1657193283,106.4506971,
1657193283,53.22534855,1657193283,106.4506971,
1657193283,53.22534855,1657193283,106.4506971,
1657193283,53.22534855,1657193283,106.4506971,
1657193283,53.22534855,1657193283,106.4506971,
1657193284,53.22534855,1657193283,106.4506971,
1657193284,53.22534855,1657193283,106.4506971,
1657193284,61.93195401,1657193283,106.4506971,
1657193284,61.93195401,1657193283,106.4506971,
1657193284,61.93195401,1657193284,106.4506971,
1657193284,61.93195401,1657193284,106.4506971,
1657193284,61.93195401,1657193284,123.863908,
1657193284,61.93195401,1657193284,123.863908,
1657193284,61.93195401,1657193284,123.863908,
1657193284,61.93195401,1657193284,123.863908,
1657193285,61.93195401,1657193284,123.863908,
1657193285,61.93195401,1657193284,123.863908,
1657193285,61.93195401,1657193284,123.863908,
1657193285,61.93195401,1657193284,123.863908,
1657193285,61.93195401,1657193285,123.863908,
1657193285,61.93195401,1657193285,123.863908,
1657193285,61.93195401,1657193285,123.863908,
1657193285,61.93195401,1657193285,123.863908,
1657193285,61.93195401,1657193285,123.863908,
1657193285,61.93195401,1657193285,123.863908,
1657193286,61.93195401,1657193285,123.863908,
1657193286,61.93195401,1657193285,123.863908,
1657193286,70.56310504,1657193285,123.863908,
1657193286,70.56310504,1657193285,123.863908,
1657193286,70.56310504,1657193286,123.863908,
1657193286,70.56310504,1657193286,123.863908,
1657193286,70.56310504,1657193286,141.1262101,
1657193286,70.56310504,1657193286,141.1262101,
1657193286,70.56310504,1657193286,141.1262101,
1657193286,70.56310504,1657193286,141.1262101,
1657193287,70.56310504,1657193286,141.1262101,
1657193287,70.56310504,1657193286,141.1262101,
1657193287,70.56310504,1657193286,141.1262101,
1657193287,70.56310504,1657193286,141.1262101,
1657193287,70.56310504,1657193287,141.1262101,
1657193287,70.56310504,1657193287,141.1262101,
1657193287,70.56310504,1657193287,141.1262101,
1657193287,70.56310504,1657193287,141.1262101,
1657193287,70.56310504,1657193287,141.1262101,
1657193287,70.56310504,1657193287,141.1262101,
1657193288,70.56310504,1657193287,141.1262101,
1657193288,70.56310504,1657193287,141.1262101,
1657193288,79.10828595,1657193287,141.1262101,
1657193288,79.10828595,1657193287,141.1262101,
1657193288,79.10828595,1657193288,141.1262101,
1657193288,79.10828595,1657193288,141.1262101,
1657193288,79.10828595,1657193288,158.2165719,
1657193288,79.10828595,1657193288,158.2165719,
1657193288,79.10828595,1657193288,158.2165719,
1657193288,79.10828595,1657193288,158.2165719,
1657193289,79.10828595,1657193288,158.2165719,
1657193289,79.10828595,1657193288,158.2165719,
1657193289,79.10828595,1657193288,158.2165719,
1657193289,79.10828595,1657193288,158.2165719,
1657193289,79.10828595,1657193289,158.2165719,
1657193289,79.10828595,1657193289,158.2165719,
1657193289,79.10828595,1657193289,158.2165719,
1657193289,79.10828595,1657193289,158.2165719,
1657193289,79.10828595,1657193289,158.2165719,
1657193289,79.10828595,1657193289,158.2165719,
1657193290,79.10828595,1657193289,158.2165719,
1657193290,79.10828595,1657193289,158.2165719,
1657193290,87.55708576,1657193289,158.2165719,
1657193290,87.55708576,1657193289,158.2165719,
1657193290,87.55708576,1657193290,158.2165719,
1657193290,87.55708576,1657193290,158.2165719,
1657193290,87.55708576,1657193290,175.1141715,
1657193290,87.55708576,1657193290,175.1141715,
1657193290,87.55708576,1657193290,175.1141715,
1657193290,87.55708576,1657193290,175.1141715,
1657193291,87.55708576,1657193290,175.1141715,
1657193291,87.55708576,1657193290,175.1141715,
1657193291,87.55708576,1657193290,175.1141715,
1657193291,87.55708576,1657193290,175.1141715,
1657193291,87.55708576,1657193291,175.1141715,
1657193291,87.55708576,1657193291,175.1141715,
1657193291,87.55708576,1657193291,175.1141715,
1657193291,87.55708576,1657193291,175.1141715,
1657193291,87.55708576,1657193291,175.1141715,
1657193291,87.55708576,1657193291,175.1141715,
1657193292,87.55708576,1657193291,175.1141715,
1657193292,87.55708576,1657193291,175.1141715,
1657193292,95.89921093,1657193291,175.1141715,
1657193292,95.89921093,1657193291,175.1141715,
1657193292,95.89921093,1657193292,175.1141715,
1657193292,95.89921093,1657193292,175.1141715,
1657193292,95.89921093,1657193292,191.7984219,
1657193292,95.89921093,1657193292,191.7984219,
1657193292,95.89921093,1657193292,191.7984219,
1657193292,95.89921093,1657193292,191.7984219,
1657193293,95.89921093,1657193292,191.7984219,
1657193293,95.89921093,1657193292,191.7984219,
1657193293,95.89921093,1657193292,191.7984219,
1657193293,95.89921093,1657193292,191.7984219,
1657193293,95.89921093,1657193293,191.7984219,
1657193293,95.89921093,1657193293,191.7984219,
1657193293,95.89921093,1657193293,191.7984219,
1657193293,95.89921093,1657193293,191.7984219,
1657193293,95.89921093,1657193293,191.7984219,
1657193293,95.89921093,1657193293,191.7984219,
1657193294,95.89921093,1657193293,191.7984219,
1657193294,95.89921093,1657193293,191.7984219,
1657193294,104.1244979,1657193293,191.7984219,
1657193294,104.1244979,1657193293,191.7984219,
1657193294,104.1244979,1657193294,191.7984219,
1657193294,104.1244979,1657193294,191.7984219,
1657193294,104.1244979,1657193294,208.2489958,
1657193294,104.1244979,1657193294,208.2489958,
1657193294,104.1244979,1657193294,208.2489958,
1657193294,104.1244979,1657193294,208.2489958,
1657193295,104.1244979,1657193294,208.2489958,
1657193295,104.1244979,1657193294,208.2489958,
1657193295,104.1244979,1657193294,208.2489958,
1657193295,104.1244979,1657193294,208.2489958,
1657193295,104.1244979,1657193295,208.2489958,
1657193295,104.1244979,1657193295,208.2489958,
1657193295,104.1244979,1657193295,208.2489958,
1657193295,104.1244979,1657193295,208.2489958,
1657193295,104.1244979,1657193295,208.2489958,
1657193295,104.1244979,1657193295,208.2489958,
1657193296,104.1244979,1657193295,208.2489958,
1657193296,104.1244979,1657193295,208.2489958,
1657193296,112.2229254,1657193295,208.2489958,
1657193296,112.2229254,1657193295,208.2489958,
1657193296,112.2229254,1657193296,208.2489958,
1657193296,112.2229254,1657193296,208.2489958,
1657193296,112.2229254,1657193296,224.4458508,
1657193296,112.2229254,1657193296,224.4458508,
1657193296,112.2229254,1657193296,224.4458508,
1657193296,112.2229254,1657193296,224.4458508,
1657193297,112.2229254,1657193296,224.4458508,
1657193297,112.2229254,1657193296,224.4458508,
1657193297,112.2229254,1657193296,224.4458508,
1657193297,112.2229254,1657193296,224.4458508,
1657193297,112.2229254,1657193297,224.4458508,
1657193297,112.2229254,1657193297,224.4458508,
1657193297,112.2229254,1657193297,224.4458508,
1657193297,112.2229254,1657193297,224.4458508,
1657193297,112.2229254,1657193297,224.4458508,
1657193297,112.2229254,1657193297,224.4458508,
1657193298,112.2229254,1657193297,224.4458508,
1657193298,112.2229254,1657193297,224.4458508,
1657193298,112.2229254,1657193297,224.4458508,
1657193298,112.2229254,1657193297,224.4458508,
1657193298,112.2229254,1657193298,224.4458508,
1657193298,112.2229254,1657193298,224.4458508,
1657193298,120.1846268,1657193298,224.4458508,
1657193298,120.1846268,1657193298,224.4458508,
1657193298,120.1846268,1657193298,224.4458508,
1657193298,120.1846268,1657193298,224.4458508,
1657193299,120.1846268,1657193298,240.3692535,
1657193299,120.1846268,1657193298,240.3692535,
1657193299,120.1846268,1657193298,240.3692535,
1657193299,120.1846268,1657193298,240.3692535,
1657193299,120.1846268,1657193299,240.3692535,
1657193299,120.1846268,1657193299,240.3692535,
1657193299,120.1846268,1657193299,240.3692535,
1657193299,120.1846268,1657193299,240.3692535,
1657193299,120.1846268,1657193299,240.3692535,
1657193299,120.1846268,1657193299,240.3692535,
1657193300,120.1846268,1657193299,240.3692535,
1657193300,120.1846268,1657193299,240.3692535,
1657193300,120.1846268,1657193299,240.3692535,
1657193300,120.1846268,1657193299,240.3692535,
1657193300,120.1846268,1657193300,240.3692535,
1657193300,120.1846268,1657193300,240.3692535,
1657193300,127.9999019,1657193300,240.3692535,
1657193300,127.9999019,1657193300,240.3692535,
1657193300,127.9999019,1657193300,240.3692535,
1657193300,127.9999019,1657193300,240.3692535,
1657193301,127.9999019,1657193300,255.9998039,
1657193301,127.9999019,1657193300,255.9998039,
1657193301,127.9999019,1657193300,255.9998039,
1657193301,127.9999019,1657193300,255.9998039,
1657193301,127.9999019,1657193301,255.9998039,
1657193301,127.9999019,1657193301,255.9998039,
1657193301,127.9999019,1657193301,255.9998039,
1657193301,127.9999019,1657193301,255.9998039,
1657193301,127.9999019,1657193301,255.9998039,
1657193301,127.9999019,1657193301,255.9998039,
1657193302,127.9999019,1657193301,255.9998039,
1657193302,127.9999019,1657193301,255.9998039,
1657193302,127.9999019,1657193301,255.9998039,
1657193302,127.9999019,1657193301,255.9998039,
1657193302,127.9999019,1657193302,255.9998039,
1657193302,127.9999019,1657193302,255.9998039,
1657193302,135.6592292,1657193302,255.9998039,
1657193302,135.6592292,1657193302,255.9998039,
1657193302,135.6592292,1657193302,255.9998039,
1657193302,135.6592292,1657193302,255.9998039,
1657193303,135.6592292,1657193302,271.3184585,
1657193303,135.6592292,1657193302,271.3184585,
1657193303,135.6592292,1657193302,271.3184585,
1657193303,135.6592292,1657193302,271.3184585,
1657193303,135.6592292,1657193303,271.3184585,
1657193303,135.6592292,1657193303,271.3184585,
1657193303,135.6592292,1657193303,271.3184585,
1657193303,135.6592292,1657193303,271.3184585,
1657193303,135.6592292,1657193303,271.3184585,
1657193303,135.6592292,1657193303,271.3184585,
1657193304,135.6592292,1657193303,271.3184585,
1657193304,135.6592292,1657193303,271.3184585,
1657193304,135.6592292,1657193303,271.3184585,
1657193304,135.6592292,1657193303,271.3184585,
1657193304,135.6592292,1657193304,271.3184585,
1657193304,135.6592292,1657193304,271.3184585,
1657193304,143.1532769,1657193304,271.3184585,
1657193304,143.1532769,1657193304,271.3184585,
1657193304,143.1532769,1657193304,271.3184585,
1657193304,143.1532769,1657193304,271.3184585,
1657193305,143.1532769,1657193304,286.3065538,
1657193305,143.1532769,1657193304,286.3065538,
1657193305,143.1532769,1657193304,286.3065538,
1657193305,143.1532769,1657193304,286.3065538,
1657193305,143.1532769,1657193305,286.3065538,
1657193305,143.1532769,1657193305,286.3065538,
1657193305,143.1532769,1657193305,286.3065538,
1657193305,143.1532769,1657193305,286.3065538,
1657193305,143.1532769,1657193305,286.3065538,
1657193305,143.1532769,1657193305,286.3065538,
1657193306,143.1532769,1657193305,286.3065538,
1657193306,143.1532769,1657193305,286.3065538,
1657193306,143.1532769,1657193305,286.3065538,
1657193306,143.1532769,1657193305,286.3065538,
1657193306,143.1532769,1657193306,286.3065538,
1657193306,143.1532769,1657193306,286.3065538,
1657193306,150.4729147,1657193306,286.3065538,
1657193306,150.4729147,1657193306,286.3065538,
1657193306,150.4729147,1657193306,286.3065538,
1657193306,150.4729147,1657193306,286.3065538,
1657193307,150.4729147,1657193306,300.9458293,
1657193307,150.4729147,1657193306,300.9458293,
1657193307,150.4729147,1657193306,300.9458293,
1657193307,150.4729147,1657193306,300.9458293,
1657193307,150.4729147,1657193307,300.9458293,
1657193307,150.4729147,1657193307,300.9458293,
1657193307,150.4729147,1657193307,300.9458293,
1657193307,150.4729147,1657193307,300.9458293,
1657193307,150.4729147,1657193307,300.9458293,
1657193307,150.4729147,1657193307,300.9458293,
1657193308,150.4729147,1657193307,300.9458293,
1657193308,150.4729147,1657193307,300.9458293,
1657193308,150.4729147,1657193307,300.9458293,
1657193308,150.4729147,1657193307,300.9458293,
1657193308,150.4729147,1657193308,300.9458293,
1657193308,150.4729147,1657193308,300.9458293,
1657193308,157.6092247,1657193308,300.9458293,
1657193308,157.6092247,1657193308,300.9458293,
1657193308,157.6092247,1657193308,300.9458293,
1657193308,157.6092247,1657193308,300.9458293,
1657193309,157.6092247,1657193308,315.2184493,
1657193309,157.6092247,1657193308,315.2184493,
1657193309,157.6092247,1657193308,315.2184493,
1657193309,157.6092247,1657193308,315.2184493,
1657193309,157.6092247,1657193309,315.2184493,
1657193309,157.6092247,1657193309,315.2184493,
1657193309,157.6092247,1657193309,315.2184493,
1657193309,157.6092247,1657193309,315.2184493,
1657193309,157.6092247,1657193309,315.2184493,
1657193309,157.6092247,1657193309,315.2184493,
1657193310,157.6092247,1657193309,315.2184493,
1657193310,157.6092247,1657193309,315.2184493,
1657193310,157.6092247,1657193309,315.2184493,
1657193310,157.6092247,1657193309,315.2184493,
1657193310,157.6092247,1657193310,315.2184493,
1657193310,157.6092247,1657193310,315.2184493,
1657193310,164.5535124,1657193310,315.2184493,
1657193310,164.5535124,1657193310,315.2184493,
1657193310,164.5535124,1657193310,315.2184493,
1657193310,164.5535124,1657193310,315.2184493,
1657193311,164.5535124,1657193310,329.1070249,
1657193311,164.5535124,1657193310,329.1070249,
1657193311,164.5535124,1657193310,329.1070249,
1657193311,164.5535124,1657193310,329.1070249,
1657193311,164.5535124,1657193311,329.1070249,
1657193311,164.5535124,1657193311,329.1070249,
1657193311,164.5535124,1657193311,329.1070249,
1657193311,164.5535124,1657193311,329.1070249,
1657193311,164.5535124,1657193311,329.1070249,
1657193311,164.5535124,1657193311,329.1070249,
1657193312,164.5535124,1657193311,329.1070249,
1657193312,164.5535124,1657193311,329.1070249,
1657193312,164.5535124,1657193311,329.1070249,
1657193312,164.5535124,1657193311,329.1070249,
1657193312,164.5535124,1657193312,329.1070249,
1657193312,164.5535124,1657193312,329.1070249,
1657193312,171.2973174,1657193312,329.1070249,
1657193312,171.2973174,1657193312,329.1070249,
1657193312,171.2973174,1657193312,329.1070249,
1657193312,171.2973174,1657193312,329.1070249,
1657193313,171.2973174,1657193312,342.5946349,
1657193313,171.2973174,1657193312,342.5946349,
1657193313,171.2973174,1657193312,342.5946349,
1657193313,171.2973174,1657193312,342.5946349,
1657193313,171.2973174,1657193313,342.5946349,
1657193313,171.2973174,1657193313,342.5946349,
1657193313,171.2973174,1657193313,342.5946349,
1657193313,171.2973174,1657193313,342.5946349,
1657193313,171.2973174,1657193313,342.5946349,
1657193313,171.2973174,1657193313,342.5946349,
1657193314,171.2973174,1657193313,342.5946349,
1657193314,171.2973174,1657193313,342.5946349,
1657193314,171.2973174,1657193313,342.5946349,
1657193314,171.2973174,1657193313,342.5946349,
1657193314,171.2973174,1657193314,342.5946349,
1657193314,171.2973174,1657193314,342.5946349,
1657193314,177.8324234,1657193314,342.5946349,
1657193314,177.8324234,1657193314,342.5946349,
1657193314,177.8324234,1657193314,342.5946349,
1657193314,177.8324234,1657193314,342.5946349,
1657193315,177.8324234,1657193314,355.6648468,
1657193315,177.8324234,1657193314,355.6648468,
1657193315,177.8324234,1657193314,355.6648468,
1657193315,177.8324234,1657193314,355.6648468,
1657193315,177.8324234,1657193315,355.6648468,
1657193315,177.8324234,1657193315,355.6648468,
1657193315,177.8324234,1657193315,355.6648468,
1657193315,177.8324234,1657193315,355.6648468,
1657193315,177.8324234,1657193315,355.6648468,
1657193315,177.8324234,1657193315,355.6648468,
1657193316,177.8324234,1657193315,355.6648468,
1657193316,177.8324234,1657193315,355.6648468,
1657193316,177.8324234,1657193315,355.6648468,
1657193316,177.8324234,1657193315,355.6648468,
1657193316,177.8324234,1657193316,355.6648468,
1657193316,177.8324234,1657193316,355.6648468,
1657193316,184.1508683,1657193316,355.6648468,
1657193316,184.1508683,1657193316,355.6648468,
1657193316,184.1508683,1657193316,355.6648468,
1657193316,184.1508683,1657193316,355.6648468,
1657193317,184.1508683,1657193316,368.3017366,
1657193317,184.1508683,1657193316,368.3017366,
1657193317,184.1508683,1657193316,368.3017366,
1657193317,184.1508683,1657193316,368.3017366,
1657193317,184.1508683,1657193317,368.3017366,
1657193317,184.1508683,1657193317,368.3017366,
1657193317,184.1508683,1657193317,368.3017366,
1657193317,184.1508683,1657193317,368.3017366,
1657193317,184.1508683,1657193317,368.3017366,
1657193317,184.1508683,1657193317,368.3017366,
1657193318,184.1508683,1657193317,368.3017366,
1657193318,184.1508683,1657193317,368.3017366,
1657193318,184.1508683,1657193317,368.3017366,
1657193318,184.1508683,1657193317,368.3017366,
1657193318,184.1508683,1657193318,368.3017366,
1657193318,184.1508683,1657193318,368.3017366,
1657193318,190.2449541,1657193318,368.3017366,
1657193318,190.2449541,1657193318,368.3017366,
1657193318,190.2449541,1657193318,368.3017366,
1657193318,190.2449541,1657193318,368.3017366,
1657193319,190.2449541,1657193318,380.4899082,
1657193319,190.2449541,1657193318,380.4899082,
1657193319,190.2449541,1657193318,380.4899082,
1657193319,190.2449541,1657193318,380.4899082,
1657193319,190.2449541,1657193319,380.4899082,
1657193319,190.2449541,1657193319,380.4899082,
1657193319,190.2449541,1657193319,380.4899082,
1657193319,190.2449541,1657193319,380.4899082,
1657193319,190.2449541,1657193319,380.4899082,
1657193319,190.2449541,1657193319,380.4899082,
1657193320,190.2449541,1657193319,380.4899082,
1657193320,190.2449541,1657193319,380.4899082,
1657193320,190.2449541,1657193319,380.4899082,
1657193320,190.2449541,1657193319,380.4899082,
1657193320,190.2449541,1657193320,380.4899082,
1657193320,190.2449541,1657193320,380.4899082,
1657193320,196.1072561,1657193320,380.4899082,
1657193320,196.1072561,1657193320,380.4899082,
1657193320,196.1072561,1657193320,380.4899082,
1657193320,196.1072561,1657193320,380.4899082,
1657193321,196.1072561,1657193320,392.2145123,
1657193321,196.1072561,1657193320,392.2145123,
1657193321,196.1072561,1657193320,392.2145123,
1657193321,196.1072561,1657193320,392.2145123,
1657193321,196.1072561,1657193321,392.2145123,
1657193321,196.1072561,1657193321,392.2145123,
1657193321,196.1072561,1657193321,392.2145123,
1657193321,196.1072561,1657193321,392.2145123,
1657193321,196.1072561,1657193321,392.2145123,
1657193321,196.1072561,1657193321,392.2145123,
1657193322,196.1072561,1657193321,392.2145123,
1657193322,196.1072561,1657193321,392.2145123,
1657193322,196.1072561,1657193321,392.2145123,
1657193322,196.1072561,1657193321,392.2145123,
1657193322,196.1072561,1657193322,392.2145123,
1657193322,196.1072561,1657193322,392.2145123,
1657193322,201.7306321,1657193322,392.2145123,
1657193322,201.7306321,1657193322,392.2145123,
1657193322,201.7306321,1657193322,392.2145123,
1657193322,201.7306321,1657193322,392.2145123,
1657193323,201.7306321,1657193322,403.4612642,
1657193323,201.7306321,1657193322,403.4612642,
1657193323,201.7306321,1657193322,403.4612642,
1657193323,201.7306321,1657193322,403.4612642,
1657193323,201.7306321,1657193323,403.4612642,
1657193323,201.7306321,1657193323,403.4612642,
1657193323,201.7306321,1657193323,403.4612642,
1657193323,201.7306321,1657193323,403.4612642,
1657193323,201.7306321,1657193323,403.4612642,
1657193323,201.7306321,1657193323,403.4612642,
1657193324,201.7306321,1657193323,403.4612642,
